state	county_name	lat	lon	county_fips
WV	Greenbrier County	37.924418	-80.45059	54025
WV	Hampshire County	39.312139	-78.611989	54027
WV	Hancock County	40.516958	-80.570164	54029
WV	Hardy County	39.011361	-78.841729	54031
WV	Harrison County	39.279182	-80.386498	54033
WV	Jackson County	38.834234	-81.677717	54035
WV	Jefferson County	39.307398	-77.86322	54037
WV	Kanawha County	38.328068	-81.523516	54039
WV	Lewis County	38.988877	-80.495477	54041
WV	Lincoln County	38.17177	-82.077623	54043
WV	Logan County	37.830591	-81.940853	54045
WV	McDowell County	37.38276	-81.658204	54047
WV	Marion County	39.505839	-80.243402	54049
WV	Marshall County	39.854426	-80.671794	54051
WV	Mason County	38.770914	-82.029007	54053
WV	Mercer County	37.403448	-81.106456	54055
WV	Mineral County	39.404781	-78.95669	54057
WV	Mingo County	37.721161	-82.158989	54059
WV	Monongalia County	39.633645	-80.059074	54061
WV	Monroe County	37.554062	-80.550329	54063
WV	Morgan County	39.557345	-78.256517	54065
WV	Nicholas County	38.291432	-80.797515	54067
WV	Ohio County	40.100323	-80.6199	54069
WV	Pendleton County	38.67445	-79.340617	54071
WV	Pleasants County	39.368133	-81.161172	54073
WV	Pocahontas County	38.332606	-80.010121	54075
WV	Preston County	39.46903	-79.668865	54077
WV	Putnam County	38.510518	-81.906109	54079
WV	Raleigh County	37.762469	-81.264672	54081
WV	Randolph County	38.781095	-79.867788	54083
WV	Ritchie County	39.177112	-81.066317	54085
WV	Roane County	38.74295	-81.354494	54087
WV	Summers County	37.655999	-80.856325	54089
WV	Taylor County	39.332478	-80.046554	54091
WV	Tucker County	39.111175	-79.559968	54093
WV	Tyler County	39.465634	-80.877219	54095
WV	Upshur County	38.90253	-80.231606	54097
WV	Wayne County	38.143642	-82.422666	54099
WV	Webster County	38.483459	-80.449052	54101
WV	Wetzel County	39.59818	-80.635399	54103
WV	Wirt County	39.020034	-81.382975	54105
WV	Wood County	39.211602	-81.516234	54107
WV	Wyoming County	37.60366	-81.549032	54109
WI	Adams County	43.973757	-89.767228	55001
WI	Ashland County	46.544424	-90.679691	55003
WI	Barron County	45.437192	-91.852892	55005
WI	Bayfield County	46.634199	-91.177282	55007
WI	Brown County	44.474024	-87.99613	55009
WI	Buffalo County	44.385633	-91.761294	55011
WI	Burnett County	45.866897	-92.37573	55013
WI	Calumet County	44.07841	-88.212132	55015
WI	Chippewa County	45.069092	-91.283505	55017
WI	Clark County	44.739166	-90.609909	55019
WI	Columbia County	43.471882	-89.330472	55021
WI	Crawford County	43.242768	-90.935185	55023
WI	Dane County	43.067468	-89.417852	55025
WI	Dodge County	43.429628	-88.701939	55027
WI	Door County	45.093417	-87.048683	55029
WI	Douglas County	46.463218	-91.892477	55031
WI	Dunn County	44.947751	-91.897645	55033
WI	Eau Claire County	44.726355	-91.286414	55035
WI	Florence County	45.871828	-88.406988	55037
WI	Fond du Lac County	43.754722	-88.493284	55039
WI	Forest County	45.666881	-88.773326	55041
WI	Grant County	42.870028	-90.694229	55043
WI	Green County	42.675522	-89.605074	55045
WI	Green Lake County	43.780247	-88.97038	55047
WI	Iowa County	43.001021	-90.133691	55049
WI	Iron County	46.32655	-90.261298	55051
WI	Jackson County	44.32459	-90.79951	55053
WI	Jefferson County	43.013804	-88.773985	55055
WI	Juneau County	43.932836	-90.113984	55057
WI	Kenosha County	42.587526	-87.879996	55059
WI	Kewaunee County	44.605677	-87.448008	55061
WI	La Crosse County	43.908222	-91.111758	55063
WI	Lafayette County	42.655578	-90.130292	55065
WI	Langlade County	45.254863	-89.06707	55067
WI	Lincoln County	45.333148	-89.73224	55069
WI	Manitowoc County	44.156137	-87.577352	55071
WI	Marathon County	44.898036	-89.757823	55073
WI	Marinette County	45.346899	-87.991198	55075
WI	Marquette County	43.826053	-89.409095	55077
WI	Menominee County	44.991304	-88.669251	55078
WI	Milwaukee County	42.912643	-87.862312	55079
WI	Monroe County	43.945175	-90.619969	55081
WI	Oconto County	44.996575	-88.206516	55083
WI	Oneida County	45.716176	-89.534533	55085
WI	Outagamie County	44.418226	-88.464988	55087
WI	Ozaukee County	43.501807	-87.847551	55089
WI	Pepin County	44.627436	-91.83489	55091
WI	Pierce County	44.725336	-92.426279	55093
WI	Polk County	45.462041	-92.447066	55095
WI	Portage County	44.476246	-89.49807	55097
WI	Price County	45.679072	-90.35965	55099
WI	Racine County	42.780392	-87.771599	55101
WI	Richland County	43.376199	-90.435693	55103
WI	Rock County	42.66988	-89.075284	55105
WI	Rusk County	45.472734	-91.136745	55107
WI	St. Croix County	45.028959	-92.447284	55109
WI	Sauk County	43.428001	-89.943318	55111
WI	Sawyer County	45.864999	-91.147063	55113
WI	Shawano County	44.789641	-88.755813	55115
WI	Sheboygan County	43.738713	-87.731531	55117
WI	Taylor County	45.211656	-90.504853	55119
WI	Trempealeau County	44.30305	-91.358867	55121
WI	Vernon County	43.599366	-90.821983	55123
WI	Vilas County	46.049848	-89.501254	55125
WI	Walworth County	42.66811	-88.541731	55127
WI	Washburn County	45.892489	-91.796422	55129
WI	Washington County	43.391156	-88.232917	55131
WI	Waukesha County	43.018368	-88.30424	55133
WI	Waupaca County	44.478004	-88.967005	55135
WI	Waushara County	44.112823	-89.239786	55137
WI	Winnebago County	44.085707	-88.668149	55139
WI	Wood County	44.461413	-90.038825	55141
WY	Albany County	41.665514	-105.721883	56001
WY	Big Horn County	44.525117	-107.994848	56003
WY	Campbell County	44.191999	-105.517014	56005
WY	Carbon County	41.70359	-106.933153	56007
WY	Converse County	42.984623	-105.524752	56009
WY	Crook County	44.589266	-104.567298	56011
WY	Fremont County	43.054831	-108.608935	56013
WY	Goshen County	42.089455	-104.35354	56015
WY	Hot Springs County	43.720209	-108.435076	56017
WY	Johnson County	44.044048	-106.588541	56019
WY	Laramie County	41.29283	-104.660395	56021
WY	Lincoln County	42.229993	-110.682961	56023
WY	Natrona County	42.977645	-106.768219	56025
WY	Niobrara County	43.062159	-104.468373	56027
WY	Park County	44.492387	-109.593597	56029
WY	Platte County	42.131593	-104.953963	56031
WY	Sheridan County	44.781369	-106.881211	56033
WY	Sublette County	42.767928	-109.91617	56035
WY	Sweetwater County	41.660328	-108.875677	56037
WY	Teton County	44.048662	-110.426087	56039
WY	Uinta County	41.284726	-110.558947	56041
WY	Washakie County	43.878831	-107.669052	56043
WY	Weston County	43.846213	-104.57002	56045
PR	Adjuntas Municipio	18.181611	-66.758165	72001
PR	Aguada Municipio	18.375673	-67.185745	72003
PR	Aguadilla Municipio	18.480191	-67.143762	72005
PR	Aguas Buenas Municipio	18.256524	-66.128496	72007
PR	Aibonito Municipio	18.130723	-66.26446	72009
PR	AÃ±asco Municipio	18.286905	-67.131282	72011
PR	Arecibo Municipio	18.434004	-66.674994	72013
PR	Arroyo Municipio	17.97206	-66.041945	72015
PR	Barceloneta Municipio	18.469989	-66.55823	72017
PR	Barranquitas Municipio	18.200018	-66.309282	72019
PR	BayamÃ³n Municipio	18.34942	-66.168626	72021
PR	Cabo Rojo Municipio	17.997138	-67.180862	72023
PR	Caguas Municipio	18.211109	-66.050964	72025
PR	Camuy Municipio	18.445469	-66.863134	72027
PR	CanÃ³vanas Municipio	18.330044	-65.886021	72029
PR	Carolina Municipio	18.396776	-65.968778	72031
PR	CataÃ±o Municipio	18.444614	-66.148819	72033
PR	Cayey Municipio	18.103624	-66.151667	72035
PR	Ceiba Municipio	18.253265	-65.620765	72037
PR	Ciales Municipio	18.295913	-66.515588	72039
PR	Cidra Municipio	18.174391	-66.161618	72041
PR	Coamo Municipio	18.1038	-66.357586	72043
PR	ComerÃ­o Municipio	18.225032	-66.219481	72045
PR	Corozal Municipio	18.30391	-66.326179	72047
PR	Culebra Municipio	18.326611	-65.307771	72049
PR	Dorado Municipio	18.474376	-66.261973	72051
PR	Fajardo Municipio	18.386378	-65.588454	72053
PR	Florida Municipio	18.368659	-66.562734	72054
PR	GuÃ¡nica Municipio	17.948209	-66.922935	72055
PR	Guayama Municipio	17.973929	-66.137467	72057
PR	Guayanilla Municipio	18.005338	-66.798293	72059
PR	Guaynabo Municipio	18.344357	-66.114056	72061
PR	Gurabo Municipio	18.272581	-65.981177	72063
PR	Hatillo Municipio	18.441141	-66.79821	72065
PR	Hormigueros Municipio	18.134695	-67.116199	72067
PR	Humacao Municipio	18.135403	-65.786229	72069
PR	Isabela Municipio	18.483998	-67.013978	72071
PR	Jayuya Municipio	18.211152	-66.58687	72073
PR	Juana DÃ­az Municipio	17.997974	-66.490496	72075
PR	Juncos Municipio	18.224133	-65.908542	72077
PR	Lajas Municipio	17.978511	-67.040111	72079
PR	Lares Municipio	18.276925	-66.869587	72081
PR	Las MarÃ­as Municipio	18.227594	-66.97758	72083
PR	Las Piedras Municipio	18.187148	-65.871189	72085
PR	LoÃ­za Municipio	18.445503	-65.942649	72087
PR	Luquillo Municipio	18.367996	-65.709904	72089
PR	ManatÃ­ Municipio	18.444803	-66.493137	72091
PR	Maricao Municipio	18.173956	-66.935547	72093
PR	Maunabo Municipio	17.999786	-65.896403	72095
PR	MayagÃ¼ez Municipio	18.08385	-67.886337	72097
PR	Moca Municipio	18.377637	-67.079574	72099
PR	Morovis Municipio	18.318017	-66.420392	72101
PR	Naguabo Municipio	18.21107	-65.735749	72103
PR	Naranjito Municipio	18.28992	-66.25344	72105
PR	Orocovis Municipio	18.218733	-66.436899	72107
PR	Patillas Municipio	18.000311	-65.986642	72109
PR	PeÃ±uelas Municipio	18.026618	-66.728125	72111
PR	Ponce Municipio	18.001717	-66.606662	72113
PR	Quebradillas Municipio	18.466357	-66.927603	72115
PR	RincÃ³n Municipio	18.33898	-67.250771	72117
PR	RÃ­o Grande Municipio	18.376369	-65.798434	72119
PR	Sabana Grande Municipio	18.084483	-66.947609	72121
PR	Salinas Municipio	17.971485	-66.262252	72123
PR	San GermÃ¡n Municipio	18.1078	-67.037263	72125
PR	San Juan Municipio	18.422249	-66.069081	72127
PR	San Lorenzo Municipio	18.147107	-65.976167	72129
PR	San SebastiÃ¡n Municipio	18.331064	-66.969064	72131
PR	Santa Isabel Municipio	17.952922	-66.387588	72133
PR	Toa Alta Municipio	18.364556	-66.244669	72135
PR	Toa Baja Municipio	18.45691	-66.193193	72137
PR	Trujillo Alto Municipio	18.335387	-66.003787	72139
PR	Utuado Municipio	18.270865	-66.702989	72141
PR	Vega Alta Municipio	18.43622	-66.336412	72143
PR	Vega Baja Municipio	18.455128	-66.397883	72145
PR	Vieques Municipio	18.125418	-65.432474	72147
PR	Villalba Municipio	18.130718	-66.472244	72149
PR	Yabucoa Municipio	18.059858	-65.859871	72151
PR	Yauco Municipio	18.085669	-66.857901	72153
